"","pitcher_team","xba_150_bullpen","date"
"587","MIN",0.25052380952381,"2023-05-20"
"588","NYM",0.286875968992248,"2023-05-20"
"589","NYY",0.236283582089552,"2023-05-20"
"590","OAK",0.209576642335766,"2023-05-20"
"591","PHI",0.196910447761194,"2023-05-20"
"592","PIT",0.225863636363636,"2023-05-20"
"593","SD",0.219138686131387,"2023-05-20"
"594","SEA",0.253151079136691,"2023-05-20"
"595","SF",0.246872180451128,"2023-05-20"
"596","STL",0.229259541984733,"2023-05-20"
"597","TB",0.249748201438849,"2023-05-20"
"598","TEX",0.262060606060606,"2023-05-20"
"599","TOR",0.228171875,"2023-05-20"
"600","WSH",0.3066,"2023-05-20"
"601","ATL",0.250328244274809,"2023-05-21"
"602","AZ",0.244823529411765,"2023-05-21"
"603","BAL",0.225169117647059,"2023-05-21"
"604","BOS",0.310693430656934,"2023-05-21"
"605","CHC",0.290977272727273,"2023-05-21"
"606","CIN",0.225141791044776,"2023-05-21"
"607","CLE",0.258153284671533,"2023-05-21"
"608","COL",0.239410852713178,"2023-05-21"
"609","CWS",0.244780141843972,"2023-05-21"
"610","DET",0.223929078014184,"2023-05-21"
"611","HOU",0.208948905109489,"2023-05-21"
"612","KC",0.190916030534351,"2023-05-21"
"613","LAA",0.266830985915493,"2023-05-21"
"614","LAD",0.281466666666667,"2023-05-21"
"615","MIA",0.222620437956204,"2023-05-21"
"616","MIL",0.247730769230769,"2023-05-21"
"617","MIN",0.224713178294574,"2023-05-21"
"618","NYM",0.286875968992248,"2023-05-21"
"619","NYY",0.206781954887218,"2023-05-21"
"620","OAK",0.217766423357664,"2023-05-21"
"621","PHI",0.197134328358209,"2023-05-21"
"622","PIT",0.235569343065693,"2023-05-21"
"623","SD",0.210460431654676,"2023-05-21"
"624","SEA",0.259260869565217,"2023-05-21"
"625","SF",0.237729323308271,"2023-05-21"
"626","STL",0.232734848484848,"2023-05-21"
"627","TB",0.247832116788321,"2023-05-21"
"628","TEX",0.248282442748092,"2023-05-21"
"629","TOR",0.2325859375,"2023-05-21"
"630","WSH",0.294056338028169,"2023-05-21"
"631","ATL",0.25784328358209,"2023-05-22"
"632","AZ",0.241589552238806,"2023-05-22"
"633","BAL",0.219425373134328,"2023-05-22"
"634","BOS",0.288857142857143,"2023-05-22"
"635","CHC",0.283560606060606,"2023-05-22"
"636","CIN",0.216837037037037,"2023-05-22"
"637","CLE",0.267489051094891,"2023-05-22"
"638","COL",0.241222222222222,"2023-05-22"
"639","CWS",0.242531914893617,"2023-05-22"
"640","DET",0.214825174825175,"2023-05-22"
"641","HOU",0.208948905109489,"2023-05-22"
"642","KC",0.187776923076923,"2023-05-22"
"643","LAA",0.28286524822695,"2023-05-22"
"644","LAD",0.295551470588235,"2023-05-22"
"645","MIA",0.220540740740741,"2023-05-22"
"646","MIL",0.259403100775194,"2023-05-22"
"647","MIN",0.234198473282443,"2023-05-22"
"648","NYM",0.296407692307692,"2023-05-22"
"649","NYY",0.209729323308271,"2023-05-22"
"650","OAK",0.236902255639098,"2023-05-22"
"651","PHI",0.196360902255639,"2023-05-22"
"652","PIT",0.248303703703704,"2023-05-22"
"653","SD",0.19956204379562,"2023-05-22"
"654","SEA",0.255557971014493,"2023-05-22"
"655","SF",0.233555555555556,"2023-05-22"
"656","STL",0.232607692307692,"2023-05-22"
"657","TB",0.248845588235294,"2023-05-22"
"658","TEX",0.236090909090909,"2023-05-22"
"659","TOR",0.251297709923664,"2023-05-22"
"660","WSH",0.279328571428571,"2023-05-22"
"661","ATL",0.258404411764706,"2023-05-23"
"662","AZ",0.2286,"2023-05-23"
"663","BAL",0.219425373134328,"2023-05-23"
"664","BOS",0.295107913669065,"2023-05-23"
"665","CHC",0.283560606060606,"2023-05-23"
"666","CIN",0.216469696969697,"2023-05-23"
"667","CLE",0.24285401459854,"2023-05-23"
"668","COL",0.2387578125,"2023-05-23"
"669","CWS",0.239628571428571,"2023-05-23"
"670","DET",0.206652482269504,"2023-05-23"
"671","HOU",0.201485294117647,"2023-05-23"
"672","KC",0.157550387596899,"2023-05-23"
"673","LAA",0.277781690140845,"2023-05-23"
"674","LAD",0.291492753623188,"2023-05-23"
"675","MIA",0.213425373134328,"2023-05-23"
"676","MIL",0.275512,"2023-05-23"
"677","MIN",0.227280303030303,"2023-05-23"
"678","NYM",0.296407692307692,"2023-05-23"
"679","NYY",0.209729323308271,"2023-05-23"
"680","OAK",0.234219696969697,"2023-05-23"
"681","PHI",0.184210526315789,"2023-05-23"
"682","PIT",0.240311111111111,"2023-05-23"
"683","SD",0.19956204379562,"2023-05-23"
"684","SEA",0.254189781021898,"2023-05-23"
"685","SF",0.216148148148148,"2023-05-23"
"686","STL",0.217472868217054,"2023-05-23"
"687","TB",0.25895652173913,"2023-05-23"
"688","TEX",0.246901515151515,"2023-05-23"
"689","TOR",0.237607692307692,"2023-05-23"
"690","WSH",0.279328571428571,"2023-05-23"
"691","ATL",0.260211678832117,"2023-05-24"
"692","AZ",0.225233082706767,"2023-05-24"
"693","BAL",0.229022222222222,"2023-05-24"
"694","BOS",0.286463768115942,"2023-05-24"
"695","CHC",0.275578947368421,"2023-05-24"
"696","CIN",0.203727272727273,"2023-05-24"
"697","CLE",0.238326086956522,"2023-05-24"
"698","COL",0.251590551181102,"2023-05-24"
"699","CWS",0.233871428571429,"2023-05-24"
"700","DET",0.20345390070922,"2023-05-24"
"701","HOU",0.207284671532847,"2023-05-24"
"702","KC",0.154713178294574,"2023-05-24"
"703","LAA",0.280746478873239,"2023-05-24"
"704","LAD",0.283557142857143,"2023-05-24"
"705","MIA",0.224109489051095,"2023-05-24"
"706","MIL",0.274056,"2023-05-24"
"707","MIN",0.219358208955224,"2023-05-24"
"708","NYM",0.27340625,"2023-05-24"
"709","NYY",0.199179104477612,"2023-05-24"
"710","OAK",0.229830769230769,"2023-05-24"
"711","PHI",0.189848484848485,"2023-05-24"
"712","PIT",0.235724637681159,"2023-05-24"
"713","SD",0.188482014388489,"2023-05-24"
"714","SEA",0.247942028985507,"2023-05-24"
"715","SF",0.213455223880597,"2023-05-24"
"716","STL",0.224880952380952,"2023-05-24"
"717","TB",0.311242857142857,"2023-05-24"
"718","TEX",0.246901515151515,"2023-05-24"
"719","TOR",0.242340909090909,"2023-05-24"
"720","WSH",0.279740740740741,"2023-05-24"
"721","ATL",0.271869565217391,"2023-05-25"
"722","AZ",0.220435114503817,"2023-05-25"
"723","BAL",0.231586466165414,"2023-05-25"
"724","BOS",0.268964028776978,"2023-05-25"
"725","CHC",0.26681954887218,"2023-05-25"
"726","CIN",0.195022556390977,"2023-05-25"
"727","CLE",0.227043165467626,"2023-05-25"
"728","COL",0.257361538461538,"2023-05-25"
"729","CWS",0.231114285714286,"2023-05-25"
"730","DET",0.227191489361702,"2023-05-25"
"731","HOU",0.204398550724638,"2023-05-25"
"732","KC",0.174196850393701,"2023-05-25"
"733","LAA",0.285330935251799,"2023-05-25"
"734","LAD",0.293845070422535,"2023-05-25"
"735","MIA",0.221963503649635,"2023-05-25"
"736","MIL",0.250614173228346,"2023-05-25"
"737","MIN",0.212536231884058,"2023-05-25"
"738","NYM",0.271984732824427,"2023-05-25"
"739","NYY",0.214721804511278,"2023-05-25"
"740","OAK",0.206891472868217,"2023-05-25"
"741","PHI",0.1952421875,"2023-05-25"
"742","PIT",0.22326618705036,"2023-05-25"
"743","SD",0.197935251798561,"2023-05-25"
"744","SEA",0.248992753623188,"2023-05-25"
"745","SF",0.202962406015038,"2023-05-25"
"746","STL",0.227732283464567,"2023-05-25"
"747","TB",0.32210071942446,"2023-05-25"
"748","TEX",0.24315671641791,"2023-05-25"
"749","TOR",0.2445,"2023-05-25"
"750","WSH",0.271360294117647,"2023-05-25"
"751","ATL",0.249171428571429,"2023-05-26"
"752","AZ",0.220435114503817,"2023-05-26"
"753","BAL",0.217659090909091,"2023-05-26"
"754","BOS",0.268964028776978,"2023-05-26"
"755","CHC",0.273350746268657,"2023-05-26"
"756","CIN",0.21230303030303,"2023-05-26"
"757","CLE",0.227043165467626,"2023-05-26"
"758","COL",0.251868217054264,"2023-05-26"
"759","CWS",0.226094890510949,"2023-05-26"
"760","DET",0.23012676056338,"2023-05-26"
"761","HOU",0.204398550724638,"2023-05-26"
"762","KC",0.174196850393701,"2023-05-26"
"763","LAA",0.285330935251799,"2023-05-26"
"764","LAD",0.293845070422535,"2023-05-26"
"765","MIA",0.237669172932331,"2023-05-26"
"766","MIL",0.243945736434109,"2023-05-26"
"767","MIN",0.212536231884058,"2023-05-26"
"768","NYM",0.263320610687023,"2023-05-26"
"769","NYY",0.203721804511278,"2023-05-26"
"770","OAK",0.2093359375,"2023-05-26"
"771","PHI",0.208579365079365,"2023-05-26"
"772","PIT",0.22326618705036,"2023-05-26"
"773","SD",0.202570422535211,"2023-05-26"
"774","SEA",0.242847826086957,"2023-05-26"
"775","SF",0.190239130434783,"2023-05-26"
"776","STL",0.233968253968254,"2023-05-26"
"777","TB",0.333562962962963,"2023-05-26"
"778","TEX",0.24315671641791,"2023-05-26"
"779","TOR",0.24005223880597,"2023-05-26"
"780","WSH",0.285125,"2023-05-26"
"781","ATL",0.241397058823529,"2023-05-27"
"782","AZ",0.245664122137405,"2023-05-27"
"783","BAL",0.219830769230769,"2023-05-27"
"784","BOS",0.253014388489209,"2023-05-27"
"785","CHC",0.278522058823529,"2023-05-27"
"786","CIN",0.22939552238806,"2023-05-27"
"787","CLE",0.234446043165468,"2023-05-27"
"788","COL",0.260564885496183,"2023-05-27"
"789","CWS",0.207192592592593,"2023-05-27"
"790","DET",0.274112676056338,"2023-05-27"
"791","HOU",0.192760869565217,"2023-05-27"
"792","KC",0.200314516129032,"2023-05-27"
"793","LAA",0.279230215827338,"2023-05-27"
"794","LAD",0.296528169014085,"2023-05-27"
"795","MIA",0.230671641791045,"2023-05-27"
"796","MIL",0.25444776119403,"2023-05-27"
"797","MIN",0.211051094890511,"2023-05-27"
"798","NYM",0.262147286821705,"2023-05-27"
"799","NYY",0.21493893129771,"2023-05-27"
"800","OAK",0.191653846153846,"2023-05-27"
"801","PHI",0.210921875,"2023-05-27"
"802","PIT",0.2264,"2023-05-27"
"803","SD",0.202762237762238,"2023-05-27"
"804","SEA",0.26686231884058,"2023-05-27"
"805","SF",0.194863309352518,"2023-05-27"
"806","STL",0.228874015748031,"2023-05-27"
"807","TB",0.345857142857143,"2023-05-27"
"808","TEX",0.256977777777778,"2023-05-27"
"809","TOR",0.228351145038168,"2023-05-27"
"810","WSH",0.279426470588235,"2023-05-27"
"811","ATL",0.228518518518519,"2023-05-28"
"812","AZ",0.223901515151515,"2023-05-28"
"813","BAL",0.24094696969697,"2023-05-28"
"814","BOS",0.225151079136691,"2023-05-28"
"815","CHC",0.281444444444444,"2023-05-28"
"816","CIN",0.235628787878788,"2023-05-28"
"817","CLE",0.218169117647059,"2023-05-28"
"818","COL",0.277560606060606,"2023-05-28"
"819","CWS",0.227296296296296,"2023-05-28"
"820","DET",0.260514084507042,"2023-05-28"
"821","HOU",0.188404411764706,"2023-05-28"
"822","KC",0.216126984126984,"2023-05-28"
"823","LAA",0.268284671532847,"2023-05-28"
"824","LAD",0.304475177304965,"2023-05-28"
"825","MIA",0.248414814814815,"2023-05-28"
"826","MIL",0.263828358208955,"2023-05-28"
"827","MIN",0.21536496350365,"2023-05-28"
"828","NYM",0.2468984375,"2023-05-28"
"829","NYY",0.211454545454545,"2023-05-28"
"830","OAK",0.205085271317829,"2023-05-28"
"831","PHI",0.2135625,"2023-05-28"
"832","PIT",0.213821428571429,"2023-05-28"
"833","SD",0.213,"2023-05-28"
"834","SEA",0.248609929078014,"2023-05-28"
"835","SF",0.191122302158273,"2023-05-28"
"836","STL",0.215149606299213,"2023-05-28"
"837","TB",0.334037878787879,"2023-05-28"
"838","TEX",0.274860294117647,"2023-05-28"
"839","TOR",0.231985294117647,"2023-05-28"
"840","WSH",0.269925373134328,"2023-05-28"
"841","ATL",0.240511111111111,"2023-05-29"
"842","AZ",0.213503816793893,"2023-05-29"
"843","BAL",0.238805970149254,"2023-05-29"
"844","BOS",0.21265,"2023-05-29"
"845","CHC",0.28603007518797,"2023-05-29"
"846","CIN",0.224923664122137,"2023-05-29"
"847","CLE",0.221379562043796,"2023-05-29"
"848","COL",0.296791044776119,"2023-05-29"
"849","CWS",0.236213740458015,"2023-05-29"
"850","DET",0.26941134751773,"2023-05-29"
"851","HOU",0.185,"2023-05-29"
"852","KC",0.22640157480315,"2023-05-29"
"853","LAA",0.257625,"2023-05-29"
"854","LAD",0.294791366906475,"2023-05-29"
"855","MIA",0.240736842105263,"2023-05-29"
"856","MIL",0.263746268656716,"2023-05-29"
"857","MIN",0.224065217391304,"2023-05-29"
"858","NYM",0.251787878787879,"2023-05-29"
"859","NYY",0.204129770992366,"2023-05-29"
"860","OAK",0.216381679389313,"2023-05-29"
"861","PHI",0.248280303030303,"2023-05-29"
"862","PIT",0.218071428571429,"2023-05-29"
"863","SD",0.223475524475524,"2023-05-29"
"864","SEA",0.240753521126761,"2023-05-29"
"865","SF",0.176664285714286,"2023-05-29"
"866","STL",0.201685039370079,"2023-05-29"
"867","TB",0.314038461538462,"2023-05-29"
"868","TEX",0.267313868613139,"2023-05-29"
"869","TOR",0.232211678832117,"2023-05-29"
"870","WSH",0.275925925925926,"2023-05-29"
"871","ATL",0.250848484848485,"2023-05-30"
"872","AZ",0.204265151515152,"2023-05-30"
"873","BAL",0.251910447761194,"2023-05-30"
"874","BOS",0.21265,"2023-05-30"
"875","CHC",0.28603007518797,"2023-05-30"
"876","CIN",0.224923664122137,"2023-05-30"
"877","CLE",0.223167883211679,"2023-05-30"
"878","COL",0.293940298507463,"2023-05-30"
"879","CWS",0.241317829457364,"2023-05-30"
"880","DET",0.272771428571429,"2023-05-30"
"881","HOU",0.209155555555556,"2023-05-30"
"882","KC",0.218362204724409,"2023-05-30"
"883","LAA",0.257637037037037,"2023-05-30"
"884","LAD",0.28495,"2023-05-30"
"885","MIA",0.240736842105263,"2023-05-30"
"886","MIL",0.263746268656716,"2023-05-30"
"887","MIN",0.221029197080292,"2023-05-30"
"888","NYM",0.251787878787879,"2023-05-30"
"889","NYY",0.204901515151515,"2023-05-30"
"890","OAK",0.220977443609023,"2023-05-30"
"891","PHI",0.248280303030303,"2023-05-30"
"892","PIT",0.257330935251799,"2023-05-30"
"893","SD",0.223475524475524,"2023-05-30"
"894","SEA",0.233342857142857,"2023-05-30"
"895","SF",0.179368794326241,"2023-05-30"
"896","STL",0.203488188976378,"2023-05-30"
"897","TB",0.315496183206107,"2023-05-30"
"898","TEX",0.265548148148148,"2023-05-30"
"899","TOR",0.232211678832117,"2023-05-30"
"900","WSH",0.251525925925926,"2023-05-30"
"901","ATL",0.253323076923077,"2023-05-31"
"902","AZ",0.216075757575758,"2023-05-31"
"903","BAL",0.26,"2023-05-31"
"904","BOS",0.21513768115942,"2023-05-31"
"905","CHC",0.267362962962963,"2023-05-31"
"906","CIN",0.251149253731343,"2023-05-31"
"907","CLE",0.214601449275362,"2023-05-31"
"908","COL",0.2954,"2023-05-31"
"909","CWS",0.2308203125,"2023-05-31"
"910","DET",0.284775362318841,"2023-05-31"
"911","HOU",0.197458646616541,"2023-05-31"
"912","KC",0.223896825396825,"2023-05-31"
"913","LAA",0.251392592592593,"2023-05-31"
"914","LAD",0.294812949640288,"2023-05-31"
"915","MIA",0.224954198473282,"2023-05-31"
"916","MIL",0.271860294117647,"2023-05-31"
"917","MIN",0.201782608695652,"2023-05-31"
"918","NYM",0.251887218045113,"2023-05-31"
"919","NYY",0.215186567164179,"2023-05-31"
"920","OAK",0.219574626865672,"2023-05-31"
"921","PHI",0.252137404580153,"2023-05-31"
"922","PIT",0.262421428571429,"2023-05-31"
"923","SD",0.219571428571429,"2023-05-31"
"924","SEA",0.21545,"2023-05-31"
"925","SF",0.176387323943662,"2023-05-31"
"926","STL",0.20346511627907,"2023-05-31"
"927","TB",0.323206106870229,"2023-05-31"
"928","TEX",0.246255474452555,"2023-05-31"
"929","TOR",0.221567164179104,"2023-05-31"
"930","WSH",0.273059259259259,"2023-05-31"
"931","ATL",0.246272727272727,"2023-06-01"
"932","AZ",0.214300751879699,"2023-06-01"
"933","BAL",0.29721897810219,"2023-06-01"
"934","BOS",0.203948905109489,"2023-06-01"
"935","CHC",0.263807407407407,"2023-06-01"
"936","CIN",0.261166666666667,"2023-06-01"
"937","CLE",0.213919708029197,"2023-06-01"
"938","COL",0.278738805970149,"2023-06-01"
"939","CWS",0.245201550387597,"2023-06-01"
"940","DET",0.293935251798561,"2023-06-01"
"941","HOU",0.204424242424242,"2023-06-01"
"942","KC",0.223896825396825,"2023-06-01"
"943","LAA",0.2608,"2023-06-01"
"944","LAD",0.274971223021583,"2023-06-01"
"945","MIA",0.223712121212121,"2023-06-01"
"946","MIL",0.265589928057554,"2023-06-01"
"947","MIN",0.202837037037037,"2023-06-01"
"948","NYM",0.246751879699248,"2023-06-01"
"949","NYY",0.217455223880597,"2023-06-01"
"950","OAK",0.216605839416058,"2023-06-01"
"951","PHI",0.243947368421053,"2023-06-01"
"952","PIT",0.252828571428571,"2023-06-01"
"953","SD",0.233036496350365,"2023-06-01"
"954","SEA",0.198748201438849,"2023-06-01"
"955","SF",0.172950704225352,"2023-06-01"
"956","STL",0.20346511627907,"2023-06-01"
"957","TB",0.314921875,"2023-06-01"
"958","TEX",0.239347826086957,"2023-06-01"
"959","TOR",0.221338235294118,"2023-06-01"
"960","WSH",0.260744525547445,"2023-06-01"
"961","ATL",0.246272727272727,"2023-06-02"
"962","AZ",0.209111111111111,"2023-06-02"
"963","BAL",0.29721897810219,"2023-06-02"
"964","BOS",0.195832116788321,"2023-06-02"
"965","CHC",0.263807407407407,"2023-06-02"
"966","CIN",0.291734848484848,"2023-06-02"
"967","CLE",0.224167883211679,"2023-06-02"
"968","COL",0.276661654135338,"2023-06-02"
"969","CWS",0.245201550387597,"2023-06-02"
"970","DET",0.293935251798561,"2023-06-02"
"971","HOU",0.213780303030303,"2023-06-02"
"972","KC",0.223896825396825,"2023-06-02"
"973","LAA",0.250459854014599,"2023-06-02"
"974","LAD",0.274971223021583,"2023-06-02"
"975","MIA",0.232757575757576,"2023-06-02"
"976","MIL",0.263721428571429,"2023-06-02"
"977","MIN",0.205488888888889,"2023-06-02"
"978","NYM",0.240203007518797,"2023-06-02"
"979","NYY",0.217455223880597,"2023-06-02"
"980","OAK",0.216605839416058,"2023-06-02"
"981","PHI",0.26180303030303,"2023-06-02"
"982","PIT",0.252828571428571,"2023-06-02"
"983","SD",0.21836496350365,"2023-06-02"
"984","SEA",0.198748201438849,"2023-06-02"
"985","SF",0.172950704225352,"2023-06-02"
"986","STL",0.20346511627907,"2023-06-02"
"987","TB",0.314921875,"2023-06-02"
"988","TEX",0.239347826086957,"2023-06-02"
"989","TOR",0.210786764705882,"2023-06-02"
"990","WSH",0.260744525547445,"2023-06-02"
"991","ATL",0.246227272727273,"2023-06-03"
"992","AZ",0.214102941176471,"2023-06-03"
"993","BAL",0.285192592592593,"2023-06-03"
"994","BOS",0.195832116788321,"2023-06-03"
"995","CHC",0.25590977443609,"2023-06-03"
"996","CIN",0.291738805970149,"2023-06-03"
"997","CLE",0.221408759124088,"2023-06-03"
"998","COL",0.271451127819549,"2023-06-03"
"999","CWS",0.2508515625,"2023-06-03"
"1000","DET",0.296102189781022,"2023-06-03"
"1001","HOU",0.21863358778626,"2023-06-03"
"1002","KC",0.244031007751938,"2023-06-03"
"1003","LAA",0.24117037037037,"2023-06-03"
"1004","LAD",0.279189781021898,"2023-06-03"
"1005","MIA",0.227431818181818,"2023-06-03"
"1006","MIL",0.252314285714286,"2023-06-03"
"1007","MIN",0.212452554744526,"2023-06-03"
"1008","NYM",0.222355555555556,"2023-06-03"
"1009","NYY",0.229805970149254,"2023-06-03"
"1010","OAK",0.220335714285714,"2023-06-03"
"1011","PHI",0.268272727272727,"2023-06-03"
"1012","PIT",0.261884892086331,"2023-06-03"
"1013","SD",0.217065217391304,"2023-06-03"
"1014","SEA",0.206438848920863,"2023-06-03"
"1015","SF",0.165323943661972,"2023-06-03"
"1016","STL",0.214265625,"2023-06-03"
"1017","TB",0.314921875,"2023-06-03"
"1018","TEX",0.236755395683453,"2023-06-03"
"1019","TOR",0.208191176470588,"2023-06-03"
"1020","WSH",0.25221897810219,"2023-06-03"
"1021","ATL",0.255446153846154,"2023-06-04"
"1022","AZ",0.204108695652174,"2023-06-04"
"1023","BAL",0.280926470588235,"2023-06-04"
"1024","BOS",0.206859259259259,"2023-06-04"
"1025","CHC",0.260824427480916,"2023-06-04"
"1026","CIN",0.284007462686567,"2023-06-04"
"1027","CLE",0.229282608695652,"2023-06-04"
"1028","COL",0.261203007518797,"2023-06-04"
"1029","CWS",0.245824427480916,"2023-06-04"
"1030","DET",0.286548148148148,"2023-06-04"
"1031","HOU",0.245162790697674,"2023-06-04"
"1032","KC",0.231723076923077,"2023-06-04"
"1033","LAA",0.259653846153846,"2023-06-04"
"1034","LAD",0.261610294117647,"2023-06-04"
"1035","MIA",0.22537984496124,"2023-06-04"
"1036","MIL",0.264037593984962,"2023-06-04"
"1037","MIN",0.208296296296296,"2023-06-04"
"1038","NYM",0.229985294117647,"2023-06-04"
"1039","NYY",0.258597014925373,"2023-06-04"
"1040","OAK",0.232079710144928,"2023-06-04"
"1041","PHI",0.258007407407407,"2023-06-04"
"1042","PIT",0.269320895522388,"2023-06-04"
"1043","SD",0.220919708029197,"2023-06-04"
